Itemname,Effectnum,Unixtime,Value
Salty Dog,19,1713941206,79.91550000000001
Salty Dog,29,1598198095,79.91550000000001
Salty Dog,30,1722844703,79.91550000000001
Salty Dog,31,1502553785,28.76958
Salty Dog,32,1688922454,36.76113
Salty Dog,33,1695690139,70.32564
Salty Dog,34,1713734675,39.957750000000004
Salty Dog,35,1703845927,73.52226
Salty Dog,36,1677709101,70.32564
Salty Dog,37,1692726324,527.4423
Salty Dog,38,1721665434,1957.9297500000002
Salty Dog,39,1732134499,559.4085
Salty Dog,40,1613548091,95.8986
Salty Dog,45,1693040675,1917.9720000000002
Salty Dog,47,1727877696,1878.0142500000002
Salty Dog,58,1726776273,87.90705000000001
Salty Dog,59,1708006790,47.9493
Salty Dog,6,1702719518,38.359440000000006
Salty Dog,60,1557690179,27.171270000000003
Salty Dog,61,1686991020,102.29184000000001
Salty Dog,62,1712500715,121.47156000000001
Salty Dog,64,1509718628,215.77185000000003
Salty Dog,65,1690493279,95.8986
Salty Dog,67,1698196499,105.48846
Salty Dog,7,1694333294,36.76113
Salty Dog,70,1683722253,687.2733000000001
Salty Dog,71,1582964322,479.49300000000005
Salty Dog,74,1728122788,8710.7895
Salty Dog,8,1708450532,100.69353000000001
Salty Dog,9,1712095514,169.42086
Salty Dog,57,1609757580,44.752680000000005
Salty Dog,56,1698970175,78.31719000000001
Salty Dog,72,1683361516,879.0705
Salty Dog,43,1585589264,1118.817
Salty Dog,69,1627106632,455.51835000000005
Salty Dog,76,1726847842,5753.916
Salty Dog,66,1652974492,71.92395
Salty Dog,88,1668921295,159.83100000000002
Salty Dog,89,1704105786,767.1888
Salty Dog,86,1431389515,41.55606
Salty Dog,80,1720633492,3356.4510000000005
Salty Dog,87,1696617459,1262.6649
Salty Dog,77,1690036394,3276.5355000000004
Salty Dog,73,1734563872,5993.6625
Salty Dog,90,1695313743,799.1550000000001
Salty Dog,85,1725986810,958.9860000000001
Salty Dog,109,1650701568,191.7972
Salty Dog,110,1735852303,351.62820000000005
Salty Dog,68,1712786505,239.74650000000003
Salty Dog,108,1711267222,399.57750000000004
Salty Dog,63,1521330170,108.68508000000001
Salty Dog,107,1703590897,286.09749
Salty Dog,46,1636921379,911.0367000000001
Salty Dog,81,1593895915,1598.3100000000002
Salty Dog,83,1481383846,183.80565
Surgeon's Stahlhelm,10,1735116757,191.7972
Surgeon's Stahlhelm,11,1692310446,51.145920000000004
Surgeon's Stahlhelm,12,1679835438,27.171270000000003
Surgeon's Stahlhelm,13,1711286048,383.5944
Surgeon's Stahlhelm,14,1731712592,311.67045
Surgeon's Stahlhelm,15,1544605919,43.15437
Surgeon's Stahlhelm,16,1594707442,49.547610000000006
Surgeon's Stahlhelm,17,1563170210,287.6958
Surgeon's Stahlhelm,18,1709653793,46.35099
Surgeon's Stahlhelm,19,1526908463,247.73805000000002
Surgeon's Stahlhelm,29,1712081100,52.74423
Surgeon's Stahlhelm,30,1689542317,62.33409
Surgeon's Stahlhelm,31,1418337117,22.376340000000003
Surgeon's Stahlhelm,32,1713175957,35.16282
Surgeon's Stahlhelm,33,1644050710,35.16282
Surgeon's Stahlhelm,34,1734476953,28.76958
Surgeon's Stahlhelm,35,1709653987,46.35099
Surgeon's Stahlhelm,36,1594428410,20.77803
Surgeon's Stahlhelm,37,1521352058,59.13747000000001
Surgeon's Stahlhelm,38,1723928661,847.1043000000001
Surgeon's Stahlhelm,39,1719586055,145.44621
Surgeon's Stahlhelm,40,1616355202,52.74423
Surgeon's Stahlhelm,45,1372052325,868.22
Surgeon's Stahlhelm,47,1683333936,1118.817
Surgeon's Stahlhelm,57,1709653470,44.752680000000005
Surgeon's Stahlhelm,58,1735123281,110.28339000000001
Surgeon's Stahlhelm,59,1694611683,31.9662
Surgeon's Stahlhelm,6,1638774838,31.9662
Surgeon's Stahlhelm,60,1711939928,25.572960000000002
Surgeon's Stahlhelm,63,1621763605,135.85635000000002
Surgeon's Stahlhelm,64,1377491629,441.72
Surgeon's Stahlhelm,65,1710178970,79.91550000000001
Surgeon's Stahlhelm,67,1621481382,47.9493
Surgeon's Stahlhelm,69,1697015107,431.54370000000006
Surgeon's Stahlhelm,7,1727303954,35.16282
Surgeon's Stahlhelm,79,1657352959,2517.3382500000002
Surgeon's Stahlhelm,8,1736673531,65.53071
Surgeon's Stahlhelm,9,1577238444,103.89015
Surgeon's Stahlhelm,62,1714925270,75.12057
Surgeon's Stahlhelm,78,1720758513,4155.606000000001
Surgeon's Stahlhelm,80,1665721730,2077.8030000000003
Surgeon's Stahlhelm,61,1712068024,63.9324
Surgeon's Stahlhelm,56,1713174962,38.359440000000006
Surgeon's Stahlhelm,82,1715847799,655.3071000000001
Surgeon's Stahlhelm,87,1663253876,303.6789
Surgeon's Stahlhelm,84,1592727104,201.38706000000002
Surgeon's Stahlhelm,76,1528529292,207.7803
Surgeon's Stahlhelm,75,1642548981,799.1550000000001
Surgeon's Stahlhelm,88,1568271355,57.53916
Surgeon's Stahlhelm,43,1727979231,3116.7045000000003
Surgeon's Stahlhelm,90,1648416368,303.6789
Surgeon's Stahlhelm,72,1464604436,207.7803
Surgeon's Stahlhelm,85,1730661370,911.0367000000001
Surgeon's Stahlhelm,70,1608313903,276.50763
Surgeon's Stahlhelm,110,1503340298,41.55606
Surgeon's Stahlhelm,86,1615236534,127.8648
Surgeon's Stahlhelm,71,1733837588,1838.0565000000001
Surgeon's Stahlhelm,109,1584708339,86.30874
Surgeon's Stahlhelm,68,1615759959,111.88170000000001
Surgeon's Stahlhelm,107,1566097197,39.957750000000004
Surgeon's Stahlhelm,89,1725994768,447.52680000000004
Surgeon's Stahlhelm,46,1681255289,639.3240000000001
Surgeon's Stahlhelm,83,1649364615,391.58595
Hermes,10,1644963184,105.48846
Hermes,11,1575799780,27.171270000000003
Hermes,12,1676194344,17.58141
Hermes,13,1727880786,239.74650000000003
Hermes,14,1683330944,191.7972
Hermes,15,1613208611,28.76958
Hermes,16,1624125522,47.9493
Hermes,17,1731230081,127.8648
Hermes,18,1647161798,38.359440000000006
Hermes,19,1567543434,60.735780000000005
Hermes,29,1685825328,23.97465
Hermes,30,1556989865,20.77803
Hermes,31,1594428141,12.786480000000001
Hermes,32,1688390581,22.376340000000003
Hermes,33,1636309932,27.171270000000003
Hermes,34,1556311781,17.58141
Hermes,35,1711982440,20.77803
Hermes,36,1587687251,12.786480000000001
Hermes,37,1723643183,111.88170000000001
Hermes,38,1428706865,116.67663
Hermes,39,1692282812,124.66818
Hermes,40,1644558985,43.15437
Hermes,43,1570107790,207.7803
Hermes,45,1639213655,383.5944
Hermes,47,1457106206,207.7803
Hermes,56,1535131949,31.9662
Hermes,58,1715770187,31.9662
Hermes,59,1711716286,23.97465
Hermes,6,1637260845,19.179720000000003
Hermes,60,1698263265,20.77803
Hermes,61,1566007627,33.564510000000006
Hermes,62,1614639970,31.9662
Hermes,63,1375789719,136.79
Hermes,64,1720432390,201.38706000000002
Hermes,66,1644814827,36.76113
Hermes,67,1614281071,47.9493
Hermes,69,1611392824,119.87325000000001
Hermes,7,1588250098,15.9831
Hermes,70,1697494085,463.5099
Hermes,71,1526837725,95.8986
Hermes,72,1626934612,143.8479
Hermes,74,1712777039,1598.3100000000002
Hermes,8,1594231641,30.367890000000003
Hermes,9,1692453497,79.91550000000001
Hermes,57,1644087814,27.171270000000003
Hermes,77,1622246491,479.49300000000005
Hermes,65,1648445724,49.547610000000006
Hermes,68,1446512015,47.9493
Hermes,76,1518759636,191.7972
Hermes,87,1720041664,263.72115
Hermes,79,1658587426,1006.9353000000001
Hermes,75,1430782759,84.71043
Hermes,90,1693039245,155.03607000000002
Hermes,89,1564965134,86.30874
Hermes,88,1560412659,47.9493
Hermes,108,1728494913,175.81410000000002
Hermes,110,1685624060,191.7972
Hermes,109,1644044901,60.735780000000005
Hermes,44,1685797341,463.5099
Hermes,46,1714168268,1358.5635000000002
Hermes,83,1689589842,495.47610000000003
Conquistador,10,1727973605,73.52226
Conquistador,11,1721552208,17.58141
Conquistador,12,1513138772,17.58141
Conquistador,13,1734097737,239.74650000000003
Conquistador,14,1566114888,119.87325000000001
Conquistador,15,1693018593,22.376340000000003
Conquistador,16,1628581359,36.76113
Conquistador,17,1711789980,87.90705000000001
Conquistador,18,1714012429,17.58141
Conquistador,19,1595307307,25.572960000000002
Conquistador,29,1553014030,15.9831
Conquistador,30,1711938256,22.376340000000003
Conquistador,31,1693312798,13.585635000000002
Conquistador,32,1494824477,17.58141
Conquistador,33,1708852845,19.179720000000003
Conquistador,34,1527596699,14.38479
Conquistador,35,1711737368,17.58141
Conquistador,36,1692951275,15.9831
Conquistador,37,1557749904,60.735780000000005
Conquistador,38,1533062350,102.29184000000001
Conquistador,39,1337273676,101.7
Conquistador,44,1516808642,63.9324
Conquistador,45,1592547427,167.82255
Conquistador,47,1720607604,895.0536000000001
Conquistador,57,1590812495,11.987325
Conquistador,59,1596942134,9.589860000000002
Conquistador,6,1628324239,31.9662
Conquistador,60,1573492204,11.188170000000001
Conquistador,61,1579381996,14.38479
Conquistador,63,1714590427,119.87325000000001
Conquistador,64,1730169181,126.26649
Conquistador,7,1557169313,14.38479
Conquistador,8,1676814455,43.15437
Conquistador,9,1630228693,47.9493
Conquistador,71,1715390401,383.5944
Conquistador,58,1557404434,17.58141
Conquistador,75,1725388198,591.3747000000001
Conquistador,68,1728331893,63.9324
Conquistador,62,1728711899,28.76958
Conquistador,56,1523900540,17.58141
Conquistador,84,1418796506,67.12902000000001
Conquistador,86,1578661198,57.53916
Conquistador,77,1632504435,415.5606
Conquistador,82,1702158206,535.43385
Conquistador,80,1582084104,191.7972
Conquistador,74,1720607649,1214.7156
Conquistador,65,1710247108,75.12057
Conquistador,88,1567768516,38.359440000000006
Conquistador,67,1673731048,62.33409
Conquistador,87,1664871792,155.03607000000002
Conquistador,89,1675226496,175.81410000000002
Conquistador,69,1731087434,319.66200000000003
Conquistador,90,1648287052,190.19889
Conquistador,107,1496860489,43.15437
Conquistador,73,1566136554,191.7972
Conquistador,110,1632080005,31.9662
Conquistador,108,1714170619,62.33409
Conquistador,72,1567365044,76.71888000000001
Conquistador,109,1561337911,23.97465
Conquistador,66,1617332123,30.367890000000003
Conquistador,46,1584470003,159.83100000000002
Conquistador,81,1566729811,223.76340000000002
Executioner,10,1698420429,97.49691000000001
Executioner,11,1715708828,30.367890000000003
Executioner,12,1689457716,39.957750000000004
Executioner,13,1711136337,271.71270000000004
Executioner,19,1627520601,47.9493
Executioner,29,1682981447,47.9493
Executioner,30,1594669233,33.564510000000006
Executioner,31,1696769648,27.171270000000003
Executioner,32,1630740959,23.97465
Executioner,33,1600074257,22.376340000000003
Executioner,34,1714135088,25.572960000000002
Executioner,35,1677860605,38.359440000000006
Executioner,36,1691178957,31.9662
Executioner,37,1599031716,207.7803
Executioner,39,1461439646,361.21806000000004
Executioner,40,1732472112,231.75495
Executioner,43,1359996154,1509.84
Executioner,44,1665817159,1198.7325
Executioner,45,1705331641,1678.2255000000002
Executioner,57,1723400707,46.35099
Executioner,58,1622016518,38.359440000000006
Executioner,59,1673120678,22.376340000000003
Executioner,6,1685702839,25.572960000000002
Executioner,61,1713396660,52.74423
Executioner,62,1728395090,86.30874
Executioner,67,1493752022,94.30029
Executioner,68,1728095720,150.24114
Executioner,72,1400472414,661.7003400000001
Executioner,76,1651845999,2165.71005
Executioner,8,1707644633,71.92395
Executioner,9,1679279455,95.8986
Executioner,17,1712744406,137.45466000000002
Executioner,73,1715543918,3036.789
Executioner,56,1712081829,41.55606
Executioner,66,1714293273,95.8986
Executioner,65,1571494876,63.9324
Executioner,60,1626366284,23.97465
Executioner,82,1538059312,271.71270000000004
Executioner,79,1643645438,2637.2115000000003
Executioner,88,1585949609,175.81410000000002
Executioner,87,1724353547,383.5944
Executioner,70,1458967180,287.6958
Executioner,64,1642842912,191.7972
Executioner,90,1642931489,271.71270000000004
Executioner,74,1636125313,1374.5466000000001
Executioner,85,1640988560,639.3240000000001
Executioner,7,1594671429,20.77803
Executioner,16,1712093048,46.35099
Executioner,63,1733244901,247.73805000000002
Executioner,109,1525294667,41.55606
Executioner,110,1737060993,116.67663
Executioner,107,1727305068,127.8648
Executioner,15,1623618944,59.13747000000001
Executioner,84,1714256026,639.3240000000001
Executioner,108,1707255076,142.24959
Executioner,71,1605435880,437.93694000000005
Executioner,14,1712114002,303.6789
Executioner,18,1703842482,38.359440000000006
Executioner,89,1643443503,319.66200000000003
Executioner,46,1559716450,415.5606
Executioner,81,1648084648,2956.8735
Executioner,83,1706561318,599.36625
FR-0,31,1730170711,27.171270000000003
FR-0,32,1517698597,14.38479
FR-0,33,1692466779,15.9831
FR-0,35,1499189419,15.9831
FR-0,57,1534028085,15.9831
FR-0,60,1636190060,14.38479
FR-0,64,1654204016,83.11212
FR-0,65,1500777430,20.77803
FR-0,71,1684461521,167.82255
FR-0,62,1685777265,19.179720000000003
FR-0,79,1636226734,455.51835000000005
FR-0,58,1533843621,17.58141
FR-0,61,1533937840,17.58141
FR-0,29,1589432113,12.786480000000001
FR-0,59,1632607703,15.183945000000001
FR-0,36,1633655315,15.9831
FR-0,9,1690883539,57.53916
FR-0,69,1715498825,143.8479
FR-0,17,1644105692,62.33409
FR-0,30,1512057451,15.9831
FR-0,56,1570108414,11.188170000000001
FR-0,18,1686846445,19.179720000000003
FR-0,84,1715812081,239.74650000000003
FR-0,19,1612816593,23.97465
FR-0,89,1685825266,127.8648
FR-0,63,1578663353,31.9662
FR-0,7,1723631949,17.58141
FR-0,67,1566036708,17.58141
FR-0,88,1638679798,28.76958
FR-0,74,1723739650,1917.9720000000002
FR-0,72,1637505441,81.51381
FR-0,34,1671272601,15.9831
FR-0,13,1626341755,100.69353000000001
FR-0,80,1506700803,57.53916
FR-0,78,1719692490,879.0705
FR-0,16,1476279238,44.752680000000005
FR-0,87,1727282927,135.85635000000002
FR-0,107,1495879167,17.58141
FR-0,15,1495692366,22.376340000000003
FR-0,14,1630098739,62.33409
FR-0,8,1690405892,39.957750000000004
FR-0,86,1602798621,84.71043
FR-0,90,1678264535,110.28339000000001
FR-0,110,1627546693,27.171270000000003
FR-0,73,1728933084,1054.8846
FR-0,10,1726108884,83.11212
FR-0,12,1703265463,20.77803
FR-0,109,1608314710,31.9662
FR-0,82,1712778500,399.57750000000004
FR-0,46,1649450429,415.5606
FR-0,81,1421659758,54.34254000000001
Cyborg Stunt Helmet,13,1677712076,65.53071
Cyborg Stunt Helmet,34,1609363668,11.987325
Cyborg Stunt Helmet,36,1533921967,15.183945000000001
Cyborg Stunt Helmet,57,1728329431,17.58141
Cyborg Stunt Helmet,58,1569441631,9.589860000000002
Cyborg Stunt Helmet,63,1705003192,159.83100000000002
Cyborg Stunt Helmet,66,1500179793,22.376340000000003
Cyborg Stunt Helmet,68,1657316825,38.359440000000006
Cyborg Stunt Helmet,69,1639868127,89.50536000000001
Cyborg Stunt Helmet,72,1688809508,167.82255
Cyborg Stunt Helmet,9,1664004447,71.92395
Cyborg Stunt Helmet,71,1685699048,179.01072000000002
Cyborg Stunt Helmet,17,1580118194,47.9493
Cyborg Stunt Helmet,10,1601848543,28.76958
Cyborg Stunt Helmet,56,1593650932,8.790705
Cyborg Stunt Helmet,16,1658044791,38.359440000000006
Cyborg Stunt Helmet,30,1460869301,20.77803
Cyborg Stunt Helmet,59,1596417355,10.389015
Cyborg Stunt Helmet,60,1594363030,8.790705
Cyborg Stunt Helmet,62,1534975413,19.179720000000003
Cyborg Stunt Helmet,14,1643714687,49.547610000000006
Cyborg Stunt Helmet,61,1636190620,12.786480000000001
Cyborg Stunt Helmet,8,1412460457,39.957750000000004
Cyborg Stunt Helmet,64,1414247476,25.572960000000002
Cyborg Stunt Helmet,80,1727311233,839.1127500000001
Cyborg Stunt Helmet,33,1554571566,13.585635000000002
Cyborg Stunt Helmet,11,1447355771,20.77803
Cyborg Stunt Helmet,82,1584032647,65.53071
Cyborg Stunt Helmet,88,1446685235,35.16282
Cyborg Stunt Helmet,67,1641492379,15.9831
Cyborg Stunt Helmet,31,1449618849,17.58141
Cyborg Stunt Helmet,29,1566074653,14.38479
Cyborg Stunt Helmet,108,1483684735,27.171270000000003
Cyborg Stunt Helmet,65,1491946310,23.97465
Cyborg Stunt Helmet,32,1672480653,14.38479
Cyborg Stunt Helmet,19,1693313538,17.58141
Cyborg Stunt Helmet,35,1514269932,12.786480000000001
Cyborg Stunt Helmet,12,1495257161,15.9831
Cyborg Stunt Helmet,86,1706354779,143.8479
Cyborg Stunt Helmet,18,1533523089,22.376340000000003
Cyborg Stunt Helmet,74,1568654973,193.39551
Cyborg Stunt Helmet,107,1595647577,23.97465
Cyborg Stunt Helmet,44,1711107249,559.4085
Cyborg Stunt Helmet,76,1634860909,287.6958
Cyborg Stunt Helmet,7,1726776093,14.38479
Cyborg Stunt Helmet,79,1705322991,1054.8846
Cyborg Stunt Helmet,87,1719785378,135.85635000000002
Cyborg Stunt Helmet,70,1726905788,210.97692
Strontium Stove Pipe,30,1614319326,12.786480000000001
Strontium Stove Pipe,31,1480344841,15.9831
Strontium Stove Pipe,33,1619448409,13.585635000000002
Strontium Stove Pipe,34,1499137003,19.179720000000003
Strontium Stove Pipe,35,1677607280,17.58141
Strontium Stove Pipe,56,1594661026,8.790705
Strontium Stove Pipe,57,1592515191,10.389015
Strontium Stove Pipe,59,1552840254,14.38479
Strontium Stove Pipe,60,1594363029,9.589860000000002
Strontium Stove Pipe,61,1708199520,17.58141
Strontium Stove Pipe,62,1624693406,15.9831
Strontium Stove Pipe,64,1726526004,119.87325000000001
Strontium Stove Pipe,58,1704316467,17.58141
Strontium Stove Pipe,75,1631058308,247.73805000000002
Strontium Stove Pipe,69,1426323100,140.65128
Strontium Stove Pipe,6,1725093741,12.786480000000001
Strontium Stove Pipe,79,1590564232,143.8479
Strontium Stove Pipe,14,1564857709,54.34254000000001
Strontium Stove Pipe,36,1429883354,15.9831
Strontium Stove Pipe,74,1709149821,2077.8030000000003
Strontium Stove Pipe,76,1685518204,695.26485
Strontium Stove Pipe,77,1423752661,28.76958
Strontium Stove Pipe,29,1675090978,15.9831
Strontium Stove Pipe,84,1728330023,271.71270000000004
Strontium Stove Pipe,87,1511191144,39.957750000000004
Strontium Stove Pipe,32,1601241138,13.585635000000002
Strontium Stove Pipe,16,1679736994,23.97465
Strontium Stove Pipe,65,1513138434,17.58141
Strontium Stove Pipe,8,1727079673,20.77803
Strontium Stove Pipe,70,1593394385,79.91550000000001
Strontium Stove Pipe,72,1685718460,175.81410000000002
Strontium Stove Pipe,71,1648284952,167.82255
Strontium Stove Pipe,80,1653485830,447.52680000000004
Strontium Stove Pipe,78,1492746914,59.13747000000001
Strontium Stove Pipe,10,1467836484,39.957750000000004
Strontium Stove Pipe,67,1706536946,46.35099
Strontium Stove Pipe,17,1472448371,47.9493
Strontium Stove Pipe,89,1715354665,81.51381
Strontium Stove Pipe,11,1593731094,13.585635000000002
Strontium Stove Pipe,19,1711135445,30.367890000000003
Strontium Stove Pipe,15,1693313122,19.179720000000003
Strontium Stove Pipe,66,1502473302,17.58141
Strontium Stove Pipe,13,1551538372,81.51381
Strontium Stove Pipe,68,1706971719,43.15437
Strontium Stove Pipe,90,1732773560,139.05297000000002
Strontium Stove Pipe,18,1687101651,15.183945000000001
Strontium Stove Pipe,109,1535444442,30.367890000000003
Strontium Stove Pipe,9,1677856533,55.940850000000005
Strontium Stove Pipe,12,1596872083,10.389015
Strontium Stove Pipe,107,1649524113,47.9493
Strontium Stove Pipe,7,1593803533,10.389015
Strontium Stove Pipe,44,1640487510,231.75495
Strontium Stove Pipe,63,1679225905,63.9324
Titanium Tyrolean,12,1513655496,15.9831
Titanium Tyrolean,29,1467745416,25.572960000000002
Titanium Tyrolean,31,1480122342,19.179720000000003
Titanium Tyrolean,32,1514463433,22.376340000000003
Titanium Tyrolean,33,1711913604,30.367890000000003
Titanium Tyrolean,35,1639869696,17.58141
Titanium Tyrolean,36,1722133454,27.171270000000003
Titanium Tyrolean,56,1578674482,12.786480000000001
Titanium Tyrolean,58,1693530685,23.97465
Titanium Tyrolean,61,1712067745,27.171270000000003
Titanium Tyrolean,73,1622414644,503.46765000000005
Titanium Tyrolean,30,1693649299,43.15437
Titanium Tyrolean,59,1639870131,15.9831
Titanium Tyrolean,62,1691303489,38.359440000000006
Titanium Tyrolean,34,1577042414,25.572960000000002
Titanium Tyrolean,60,1496124408,20.77803
Titanium Tyrolean,76,1494871625,73.52226
Titanium Tyrolean,72,1708005454,239.74650000000003
Titanium Tyrolean,17,1488748391,143.8479
Titanium Tyrolean,82,1418401601,62.33409
Titanium Tyrolean,11,1576885682,15.183945000000001
Titanium Tyrolean,65,1607590349,20.77803
Titanium Tyrolean,68,1692472676,75.12057
Titanium Tyrolean,37,1517766437,51.145920000000004
Titanium Tyrolean,57,1574618588,11.188170000000001
Titanium Tyrolean,67,1650493959,30.367890000000003
Titanium Tyrolean,77,1605434815,231.75495
Titanium Tyrolean,87,1724950297,183.80565
Titanium Tyrolean,80,1640485858,535.43385
Titanium Tyrolean,9,1499272573,84.71043
Titanium Tyrolean,89,1663045056,87.90705000000001
Titanium Tyrolean,16,1693018733,30.367890000000003
Titanium Tyrolean,84,1476194146,55.940850000000005
Titanium Tyrolean,71,1679217707,255.7296
Titanium Tyrolean,108,1733770639,135.85635000000002
Titanium Tyrolean,75,1591517661,137.45466000000002
Titanium Tyrolean,14,1561303713,89.50536000000001
Titanium Tyrolean,88,1732830838,54.34254000000001
Titanium Tyrolean,64,1698947522,99.09522000000001
Titanium Tyrolean,18,1714592309,28.76958
Titanium Tyrolean,13,1632078401,97.49691000000001
Titanium Tyrolean,69,1627552135,84.71043
Titanium Tyrolean,6,1594375270,14.38479
Titanium Tyrolean,107,1639818299,87.90705000000001
Titanium Tyrolean,7,1584489176,11.188170000000001
Titanium Tyrolean,15,1639869703,30.367890000000003
Titanium Tyrolean,90,1711399870,143.8479
Titanium Tyrolean,8,1691694716,31.9662
Titanium Tyrolean,10,1709998811,79.91550000000001
Titanium Tyrolean,70,1733576013,439.53525
Titanium Tyrolean,19,1727992962,44.752680000000005
Titanium Tyrolean,81,1488467577,111.88170000000001
Data Mining Light,10,1731871153,119.87325000000001
Data Mining Light,17,1712261999,159.83100000000002
Data Mining Light,29,1428253346,22.376340000000003
Data Mining Light,31,1713175328,28.76958
Data Mining Light,32,1721165809,31.9662
Data Mining Light,35,1493712470,17.58141
Data Mining Light,36,1667726068,23.97465
Data Mining Light,57,1704145100,25.572960000000002
Data Mining Light,58,1609349539,19.179720000000003
Data Mining Light,59,1712073646,17.58141
Data Mining Light,60,1712077102,17.58141
Data Mining Light,62,1611658951,25.572960000000002
Data Mining Light,63,1711656748,263.72115
Data Mining Light,64,1708611953,319.66200000000003
Data Mining Light,65,1373813788,91.14
Data Mining Light,67,1726526011,87.90705000000001
Data Mining Light,71,1639056723,204.58368000000002
Data Mining Light,72,1563642796,167.82255
Data Mining Light,8,1712654974,36.76113
Data Mining Light,14,1726170509,255.7296
Data Mining Light,61,1609392731,22.376340000000003
Data Mining Light,76,1724356061,1742.1579000000002
Data Mining Light,33,1530983131,33.564510000000006
Data Mining Light,16,1720544201,31.9662
Data Mining Light,34,1703688674,27.171270000000003
Data Mining Light,79,1423539330,33.564510000000006
Data Mining Light,56,1573915416,19.179720000000003
Data Mining Light,90,1705002410,191.7972
Data Mining Light,87,1727409264,335.6451
Data Mining Light,11,1642483372,25.572960000000002
Data Mining Light,89,1715355389,223.76340000000002
Data Mining Light,84,1642323198,223.76340000000002
Data Mining Light,78,1715635563,1390.5297
Data Mining Light,30,1730016166,51.145920000000004
Data Mining Light,9,1697416883,71.92395
Data Mining Light,88,1734628099,95.8986
Data Mining Light,66,1665819206,78.31719000000001
Data Mining Light,15,1732150711,65.53071
Data Mining Light,110,1593891489,84.71043
Data Mining Light,7,1727880228,19.179720000000003
Data Mining Light,13,1711472429,134.25804000000002
Data Mining Light,109,1593653824,28.76958
Data Mining Light,6,1688922535,17.58141
Data Mining Light,19,1533603511,36.76113
Data Mining Light,74,1720806373,1917.9720000000002
Data Mining Light,12,1573010111,31.9662
Data Mining Light,75,1682150438,799.1550000000001
Data Mining Light,68,1726526019,87.90705000000001
Data Mining Light,85,1594613664,306.87552000000005
Data Mining Light,69,1711208136,383.5944
Data Mining Light,18,1710061964,44.752680000000005
Data Mining Light,70,1723796764,423.55215000000004
Data Mining Light,46,1697565398,639.3240000000001
Data Mining Light,81,1735381329,2237.634
Cloud Crasher,32,1611819509,20.77803
Cloud Crasher,34,1589268800,15.9831
Cloud Crasher,35,1711736422,28.76958
Cloud Crasher,58,1637505882,28.76958
Cloud Crasher,59,1515623859,28.76958
Cloud Crasher,7,1680339075,25.572960000000002
Cloud Crasher,8,1698829714,47.9493
Cloud Crasher,57,1640958569,20.77803
Cloud Crasher,29,1703840757,39.957750000000004
Cloud Crasher,60,1693841408,23.97465
Cloud Crasher,40,1539342234,76.71888000000001
Cloud Crasher,75,1633944063,479.49300000000005
Cloud Crasher,79,1712437937,1438.479
Cloud Crasher,67,1665818650,55.940850000000005
Cloud Crasher,71,1627125594,319.66200000000003
Cloud Crasher,62,1728712194,46.35099
Cloud Crasher,61,1588324338,12.786480000000001
Cloud Crasher,17,1716306263,150.24114
Cloud Crasher,73,1649870627,958.9860000000001
Cloud Crasher,56,1516571001,22.376340000000003
Cloud Crasher,87,1608426100,223.76340000000002
Cloud Crasher,88,1720116945,71.92395
Cloud Crasher,15,1431861940,39.957750000000004
Cloud Crasher,80,1574588089,143.8479
Cloud Crasher,30,1688805791,31.9662
Cloud Crasher,14,1711726368,207.7803
Cloud Crasher,90,1467599994,71.92395
Cloud Crasher,78,1672262944,1838.0565000000001
Cloud Crasher,68,1672890051,79.91550000000001
Cloud Crasher,10,1527459683,55.940850000000005
Cloud Crasher,19,1697284661,41.55606
Cloud Crasher,69,1723815718,535.43385
Cloud Crasher,6,1529884191,33.564510000000006
Cloud Crasher,89,1675711801,191.7972
Cloud Crasher,36,1653842542,23.97465
Cloud Crasher,13,1730927984,319.66200000000003
Cloud Crasher,110,1627550965,55.940850000000005
Cloud Crasher,86,1723823936,319.66200000000003
Cloud Crasher,33,1531103083,27.171270000000003
Cloud Crasher,109,1685483255,71.92395
Cloud Crasher,9,1712396202,95.8986
Cloud Crasher,108,1532097815,63.9324
Cloud Crasher,63,1700916066,127.8648
Cloud Crasher,70,1732569486,799.1550000000001
Cloud Crasher,85,1553623315,87.90705000000001
Cloud Crasher,16,1567446625,44.752680000000005
Cloud Crasher,82,1732569339,799.1550000000001
Cloud Crasher,12,1690992990,15.9831
Cloud Crasher,81,1492584631,156.63438000000002
Cloud Crasher,83,1517065145,84.71043
Das Ubersternmann,29,1618998148,79.91550000000001
Das Ubersternmann,31,1630363750,23.97465
Das Ubersternmann,32,1711963694,41.55606
Das Ubersternmann,33,1603737697,36.76113
Das Ubersternmann,44,1600674279,559.4085
Das Ubersternmann,56,1527459262,47.9493
Das Ubersternmann,57,1712098500,95.8986
Das Ubersternmann,59,1630546271,36.76113
Das Ubersternmann,62,1703872094,124.66818
Das Ubersternmann,8,1728246098,143.8479
Das Ubersternmann,34,1691329975,44.752680000000005
Das Ubersternmann,60,1590701695,19.179720000000003
Das Ubersternmann,58,1708198940,134.25804000000002
Das Ubersternmann,61,1723711214,83.11212
Das Ubersternmann,74,1570936600,1118.817
Das Ubersternmann,70,1423174402,166.22424
Das Ubersternmann,9,1722534701,191.7972
Das Ubersternmann,73,1417366849,279.70425
Das Ubersternmann,76,1632199117,1278.6480000000001
Das Ubersternmann,69,1599739320,350.02989
Das Ubersternmann,13,1712771925,719.2395
Das Ubersternmann,67,1413984574,62.33409
